t(s)	a(g)
5.95	0.25592
5.955	0.25988
5.96	0.26287
5.965	0.26472
5.97	0.26543
5.975	0.26499
5.98	0.26319
5.985	0.26003
5.99	0.25542
5.995	0.2495
6	0.24201
6.005	0.23166
6.01	0.21506
6.015	0.19153
6.02	0.16423
6.025	0.13823
6.03	0.11822
6.035	0.10231
6.04	0.08577
6.045	0.06449
6.05	0.03944
6.055	0.01656
6.06	0.00514
6.065	0.00183
6.07	0.00248
6.075	0.00302
6.08	0.00103
6.085	-0.00355
6.09	-0.00954
6.095	-0.01531
6.1	-0.02092
6.105	-0.02642
6.11	-0.0318
6.115	-0.03589
6.12	-0.03874
6.125	-0.04176
6.13	-0.04583
6.135	-0.05073
6.14	-0.0551
6.145	-0.05829
6.15	-0.05881
6.155	-0.05687
6.16	-0.05147
6.165	-0.0429
6.17	-0.03254
6.175	-0.02289
6.18	-0.01532
6.185	-0.00966
6.19	-0.00257
6.195	0.00939
6.2	0.02693
6.205	0.04615
6.21	0.06103
6.215	0.06977
6.22	0.06984
6.225	0.06191
6.23	0.05147
6.235	0.04423
6.24	0.04733
6.245	0.05957
6.25	0.07691
6.255	0.09297
6.26	0.09987
6.265	0.09526
6.27	0.07914
6.275	0.05983
6.28	0.05025
6.285	0.04846
6.29	0.05073
6.295	0.05359
6.3	0.05335
6.305	0.0469
6.31	0.0363
6.315	0.02543
6.32	0.01763
6.325	0.01333
6.33	0.01089
6.335	0.00868
6.34	0.00552
6.345	0.00214
6.35	-0.00009
6.355	-0.00039
6.36	-0.00087
6.365	-0.0042
6.37	-0.01322
6.375	-0.02637
6.38	-0.04179
6.385	-0.05628
6.39	-0.0681
6.395	-0.07469
6.4	-0.07498
6.405	-0.06954
6.41	-0.06008
6.415	-0.05156
6.42	-0.04948
6.425	-0.05623
6.43	-0.07098
6.435	-0.08684
6.44	-0.09641
6.445	-0.09597
6.45	-0.08784
6.455	-0.07626
6.46	-0.06609
6.465	-0.05929
6.47	-0.05553
6.475	-0.04916
6.48	-0.03468
6.485	-0.01088
6.49	0.01718
6.495	0.04088
6.5	0.05389
6.505	0.05659
6.51	0.0549
6.515	0.05485
6.52	0.06262
6.525	0.07522
6.53	0.08848
6.535	0.09718
6.54	0.09644
6.545	0.08428
6.55	0.06594
6.555	0.04934
6.56	0.04178
6.565	0.0439
6.57	0.0538
6.575	0.06358
6.58	0.06683
6.585	0.06309
6.59	0.0539
6.595	0.04435
6.6	0.0385
6.605	0.039
6.61	0.04393
6.615	0.05042
6.62	0.05591
6.625	0.06006
6.63	0.06204
6.635	0.06153
6.64	0.05904
6.645	0.05645
6.65	0.05677
6.655	0.06654
6.66	0.08869
6.665	0.1145
6.67	0.13367
6.675	0.144
6.68	0.14491
6.685	0.14184
6.69	0.14023
6.695	0.14347
6.7	0.15001
6.705	0.15572
6.71	0.15694
6.715	0.14923
6.72	0.13381
6.725	0.11737
6.73	0.10871
6.735	0.1108
6.74	0.12108
6.745	0.13501
6.75	0.14822
6.755	0.15849
6.76	0.1683
6.765	0.18096
6.77	0.19646
6.775	0.21308
6.78	0.22598
6.785	0.2327
6.79	0.23293
6.795	0.22902
6.8	0.22418
6.805	0.22145
6.81	0.2206
6.815	0.21729
6.82	0.20821
6.825	0.19194
6.83	0.17183
6.835	0.15037
6.84	0.12714
6.845	0.10232
6.85	0.0783
6.855	0.05736
6.86	0.03891
6.865	0.02139
6.87	0.00368
6.875	-0.01395
6.88	-0.02985
6.885	-0.04206
6.89	-0.05124
6.895	-0.05859
6.9	-0.06516
6.905	-0.07204
6.91	-0.08005
6.915	-0.08977
6.92	-0.10099
6.925	-0.11226
6.93	-0.11996
6.935	-0.12173
6.94	-0.11628
6.945	-0.10605
6.95	-0.09194
6.955	-0.07634
6.96	-0.06311
6.965	-0.05386
6.97	-0.04885
6.975	-0.04564
6.98	-0.04224
6.985	-0.03751
6.99	-0.03233
6.995	-0.02805
7	-0.02616
7.005	-0.02788
7.01	-0.03519
7.015	-0.04726
7.02	-0.06234
7.025	-0.07676
7.03	-0.08666
7.035	-0.0885
7.04	-0.08112
7.045	-0.06908
7.05	-0.05807
7.055	-0.05146
7.06	-0.05055
7.065	-0.05138
7.07	-0.05053
7.075	-0.04757
7.08	-0.04513
7.085	-0.04526
7.09	-0.04689
7.095	-0.04794
7.1	-0.04615
7.105	-0.04381
7.11	-0.04466
7.115	-0.05226
7.12	-0.06497
7.125	-0.07937
7.13	-0.09107
7.135	-0.09766
7.14	-0.09785
7.145	-0.09437
7.15	-0.09024
7.155	-0.08896
7.16	-0.09343
7.165	-0.10484
7.17	-0.11841
7.175	-0.12969
7.18	-0.13689
7.185	-0.14076
7.19	-0.14303
7.195	-0.14525
7.2	-0.14863
7.205	-0.15313
7.21	-0.1575
7.215	-0.15971
7.22	-0.15879
7.225	-0.15566
7.23	-0.15323
7.235	-0.15479
7.24	-0.16162
7.245	-0.17213
7.25	-0.18192
7.255	-0.18621
7.26	-0.183
7.265	-0.176
7.27	-0.17071
7.275	-0.16799
7.28	-0.16767
7.285	-0.16757
7.29	-0.16682
7.295	-0.16602
7.3	-0.16633
7.305	-0.16843
7.31	-0.17221
7.315	-0.17648
7.32	-0.17974
7.325	-0.18107
7.33	-0.18054
7.335	-0.17831
7.34	-0.17483
7.345	-0.16907
7.35	-0.16142
7.355	-0.1516
7.36	-0.13947
7.365	-0.12576
7.37	-0.11323
7.375	-0.10446
7.38	-0.10205
7.385	-0.1012
7.39	-0.09528
7.395	-0.07936
7.4	-0.05687
7.405	-0.03473
7.41	-0.01817
7.415	-0.01094
7.42	-0.00908
