t(s)	a(g)
11.25	0.11991
11.26	0.02923
11.27	-0.02890
11.28	-0.04648
11.29	-0.04554
11.3	-0.03515
11.31	-0.02942
11.32	-0.01798
11.33	-0.01442
11.34	-0.01860
11.35	-0.01584
11.36	-0.01091
11.37	0.01620
11.38	0.04093
11.39	0.01495
11.4	-0.01130
11.41	0.02728
11.42	0.09793
11.43	0.13252
11.44	0.11510
11.45	0.05229
11.46	-0.00544
11.47	-0.04465
11.48	0.00805
11.49	0.07027
11.5	0.10697
11.51	0.19417
11.52	0.22484
11.53	0.18026
11.54	0.06192
11.55	-0.04609
11.56	-0.07109
11.57	-0.05002
11.58	-0.00534
11.59	0.00392
11.6	0.02117
11.61	-0.02461
11.62	-0.07046
11.63	-0.04931
11.64	-0.01571
11.65	-0.02482
11.66	-0.04519
11.67	0.01582
11.68	0.08449
11.69	0.09578
11.7	0.10517
11.71	0.06473
11.72	-0.01051
11.73	-0.05737
11.74	-0.04874
11.75	-0.04276
11.76	-0.03242
11.77	0.00956
11.78	0.02795
11.79	0.00413
11.8	-0.01229
11.81	0.00211
11.82	0.02368
11.83	0.02390
11.84	-0.02507
11.85	-0.09840
11.86	-0.16638
11.87	-0.20337
11.88	-0.21135
11.89	-0.20110
11.9	-0.19832
11.91	-0.16146
11.92	-0.07934
11.93	0.02140
11.94	0.13535
11.95	0.17788
11.96	0.12243
11.97	0.13653
11.98	0.18914
11.99	0.23152
12	0.26320
12.01	0.25972
12.02	0.19268
12.03	0.09690
12.04	0.02405
12.05	-0.07720
12.06	-0.15651
12.07	-0.17197
12.08	-0.14466
12.09	-0.13604
12.1	-0.12335
12.11	-0.07872
12.12	-0.08766
12.13	-0.15171
12.14	-0.17515
12.15	-0.11349
12.16	-0.06123
12.17	-0.00103
12.18	0.08941
12.19	0.13951
12.2	0.10484
12.21	0.02753
12.22	-0.05957
12.23	-0.13909
12.24	-0.15855
12.25	-0.16355
12.26	-0.14746
12.27	-0.10576
12.28	-0.08825
12.29	-0.10506
12.3	-0.11834
12.31	-0.12674
12.32	-0.09172
12.33	-0.02064
12.34	0.01336
12.35	-0.02498
12.36	-0.04086
12.37	-0.08507
12.38	-0.15820
12.39	-0.14668
12.4	-0.12008
12.41	-0.11695
12.42	-0.12872
12.43	-0.06270
12.44	0.05991
12.45	0.15442
12.46	0.19664
12.47	0.20400
12.48	0.15984
12.49	0.11800
12.5	0.04832
12.51	-0.03540
12.52	-0.07078
12.53	-0.09118
12.54	-0.10120
12.55	-0.07043
12.56	0.01842
12.57	0.14544
12.58	0.26207
12.59	0.28889
12.6	0.27405
12.61	0.20495
12.62	0.14586
12.63	0.09196
12.64	0.03782
12.65	0.01784
12.66	0.04198
12.67	0.06271
12.68	0.07886
12.69	0.09223
12.7	0.01404
12.71	-0.09344
12.72	-0.16172
12.73	-0.19539
12.74	-0.21486
12.75	-0.17364
12.76	-0.09228
12.77	-0.01624
12.78	0.04330
12.79	0.07829
12.8	0.06295
12.81	0.01368
12.82	-0.05197
12.83	-0.12275
12.84	-0.17976
12.85	-0.19690
12.86	-0.19036
12.87	-0.18344
12.88	-0.12340
12.89	-0.06342
12.9	-0.07571
12.91	-0.07964
12.92	-0.04513
12.93	0.01607
12.94	0.07036
12.95	0.06354
12.96	0.04332
12.97	0.02130
12.98	-0.00549
12.99	-0.01472
13	0.01149
13.01	0.06364
13.02	0.14906
13.03	0.26198
13.04	0.29985
13.05	0.27039
13.06	0.20059
13.07	0.12214
13.08	0.07836
13.09	0.04122
13.1	0.04553
13.11	0.07125
13.12	0.09895
13.13	0.14598
13.14	0.16698
13.15	0.16444
13.16	0.14170
13.17	0.12257
13.18	0.08955
13.19	0.02663
13.2	-0.01640
13.21	-0.00076
13.22	0.02201
13.23	0.03813
13.24	0.05438
13.25	0.04517
13.26	0.00550
13.27	-0.05583
13.28	-0.08573
13.29	-0.08997
13.3	-0.08524
13.31	-0.08187
13.32	-0.04210
13.33	0.02194
13.34	0.09758
13.35	0.18754
13.36	0.27946
13.37	0.34612
13.38	0.30973
13.39	0.24319
13.4	0.19166
13.41	0.13363
13.42	0.05401
13.43	0.00418
13.44	-0.00294
13.45	-0.00786
13.46	-0.02700
13.47	-0.04979
13.48	-0.08134
13.49	-0.15759
13.5	-0.26460
13.51	-0.31461
13.52	-0.31555
13.53	-0.29255
13.54	-0.22216
13.55	-0.16586
13.56	-0.15936
13.57	-0.17283
13.58	-0.19580
13.59	-0.22964
13.6	-0.17458
13.61	-0.14386
13.62	-0.10672
13.63	-0.08730
13.64	-0.06276
13.65	-0.01811
13.66	0.00681
13.67	0.02121
13.68	0.07363
13.69	0.08500
13.7	0.08708
13.71	0.10259
13.72	0.13136
13.73	0.15314
13.74	0.12443
13.75	0.06270
13.76	0.00990
13.77	0.00140
13.78	0.01065
13.79	0.02336
13.8	0.02753
13.81	-0.00860
13.82	-0.04396
13.83	-0.03317
13.84	-0.01879
13.85	0.03508
13.86	0.11551
13.87	0.14102
13.88	0.12059
13.89	0.07264
13.9	-0.02768
13.91	-0.10257
13.92	-0.12205
13.93	-0.03693
13.94	0.03304
13.95	0.13887
13.96	0.20791
13.97	0.23636
13.98	0.19490
13.99	0.10117
14	-0.00357
14.01	-0.07421
14.02	-0.11084
14.03	-0.13613
14.04	-0.16433
14.05	-0.19315
14.06	-0.17892
14.07	-0.15722
14.08	-0.15713
14.09	-0.14219
14.1	-0.09550
14.11	-0.06285
14.12	-0.06628
14.13	-0.06547
14.14	-0.08414
14.15	-0.11400
14.16	-0.10970
14.17	-0.08062
14.18	-0.06069
14.19	-0.03443
14.2	0.02798
14.21	0.11260
14.22	0.18077
14.23	0.21488
14.24	0.20007
14.25	0.12305
14.26	0.05787
14.27	0.01780
14.28	-0.01152
14.29	-0.01759
14.3	-0.00832
14.31	0.02181
14.32	0.05456
14.33	0.01512
14.34	-0.06509
14.35	-0.10312
14.36	-0.13152
14.37	-0.19358
14.38	-0.22764
14.39	-0.20293
14.4	-0.17304
14.41	-0.15026
14.42	-0.11003
14.43	-0.06972
14.44	-0.04493
14.45	-0.03719
14.46	-0.02734
14.47	-0.01583
14.48	0.04536
14.49	0.10901
14.5	0.16601
14.51	0.19370
14.52	0.16736
14.53	0.12928
14.54	0.06421
14.55	-0.02291
14.56	-0.10425
14.57	-0.10264
14.58	-0.06555
14.59	-0.01893
14.6	0.03641
14.61	0.08981
14.62	0.12870
14.63	0.12402
14.64	0.06573
14.65	0.03060
14.66	0.03723
14.67	0.06591
